restaurant_id,city_id,name,international_phone_number,formatted_address,latitude,longitude
644,1,Mustafa Turkish Pizza,14166310300,"866 Wilson Ave, North York, ON M3K 1E5, Canada",43.7306947,-79.4680546
645,1,Dolce Gelato,14165199995,"234 Augusta Ave, Toronto, ON M5T 2L7, Canada",43.6552994,-79.4024875
646,1,Jack Astor's,14162211221,"5051 Yonge St Unit #2, North York, ON M2N 5P2, Canada",43.767056,-79.412089
647,1,Vi Vetha Bistro,14166865688,"2485 Queen St E, Toronto, ON M4E 1H9, Canada",43.673586,-79.28206
648,1,Lin Garden Restaurant,14164918484,"1806 Pharmacy Ave, Scarborough, ON M1T 1H6, Canada",43.7756412,-79.3178799
649,1,Momo Hut &amp; Gardens,14163638580,"401 Danforth Ave, Toronto, ON M4K 1P1, Canada",43.6773492,-79.3513541
650,1,Red Lobster,14163488938,"20 Dundas St W, Toronto, ON M5G 2C2, Canada",43.656328,-79.383621
651,1,Pizza Rustica,14162600200,"37 Blue Jays Way, Toronto, ON M5V 9G9, Canada",43.6449915,-79.3916813
652,1,Gonoe Sushi,14163860801,"1310 Don Mills Rd, North York, ON M3B 2W6, Canada",43.7458406,-79.3460945
653,1,Asteria,14164665273,"292 Danforth Ave, Toronto, ON M4K 1N6, Canada",43.6772771,-79.3543441
654,1,The Roti Hut,14162984153,"351 Pitfield Rd, Scarborough, ON M1S 3E5, Canada",43.7868018,-79.2585729
655,1,Dessert Lady Cafe & Bakery,14165131118,"1 Sultan St, Toronto, ON M5S 1L6, Canada",43.6686851,-79.3901274
656,1,Ice 'n Cake,14164442100,"30 Clock Tower Rd, North York, ON M3C 0G2, Canada",43.7344086,-79.3450142
657,1,Hanoi 3 Seasons,14164693010,"1135 Queen St E, Toronto, ON M4M 1K9, Canada",43.662188,-79.334544
658,1,Library Bar - The Fairmont Royal York,14163682511,"100 Front St W, Toronto, ON M5J 1E3, Canada",43.6457249,-79.3815657
659,1,Matsuda,14162982998,"5651 Steeles Ave E #13A-13B, Scarborough, ON M1V 5P6, Canada",43.8317227,-79.2663014
660,1,Thai One On,14166942323,"1455 Gerrard St E, Toronto, ON M4L 1Z9, Canada",43.6722484,-79.3212267
661,1,The Bottom Line,14163627585,"22 Front St W, Toronto, ON M5J 1C4, Canada",43.6465208,-79.3778797
662,1,Ichiban Sushi,14162037990,"750 King St W, Toronto, ON M5V 1N3, Canada",43.6435887,-79.404965
663,1,Nami,14163627373,"55 Adelaide St E, Toronto, ON M5C 1K6, Canada",43.6508614,-79.3758707
664,1,Magoo's,14162341148,"4243 Dundas St W, Etobicoke, ON M8X 1Y3, Canada",43.6596098,-79.5144656
665,1,Taco Bell,14164989950,"1800 Sheppard Ave E, Toronto, ON M2J 5A7, Canada",43.7779901,-79.3440914
666,1,Stratengers,14164668934,"1130 Queen St E, Toronto, ON M4M 1K9, Canada",43.6623525,-79.334754
667,1,Istanbul Cafe & Espresso Bar,14164800303,"174 Eglinton Ave E, Toronto, ON M4P 1A6, Canada",43.7079436,-79.3930787
668,1,D.W. Alexander,14163648368,"19 Church St, Toronto, ON M5E 1M2, Canada",43.6482656,-79.3735534
669,1,The Keg,14163647227,"560 King St W, Toronto, ON M5V 0L5, Canada",43.644859,-79.3990969
670,1,Lone Star Texas Grill,14166747777,"930 Dixon Rd, Etobicoke, ON M9W 1J9, Canada",43.6870341,-79.5972577
671,1,Sicilian Sidewalk Cafe,14165317755,"712 College St, Toronto, ON M6G 1C3, Canada",43.6553573,-79.4185968
672,1,Square Boy,14164612571,"875 Danforth Ave, Toronto, ON M4J 1L8, Canada",43.6797764,-79.3394328
673,1,Bitondo's Pizzeria,14165334101,"11 Clinton St, Toronto, ON M6J 2P1, Canada",43.6541434,-79.4131979
674,1,Poonam Delite,14166907406,"2658 Danforth Ave, Toronto, ON M4C 1L7, Canada",43.68888,-79.299456
675,1,Bella Vista Trattoria & Wine Bar,14165322518,"660 College St, Toronto, ON M6G 1B8, Canada",43.6552354,-79.4164859
676,1,Gharoa,14166948720,"2994 Danforth Ave, East York, ON M4C 1M7, Canada",43.6906757,-79.2913946
677,1,The Friendly Greek,14164698422,"494 Danforth Ave, Toronto, ON M4K 1P6, Canada",43.6783168,-79.3490419
678,1,Mysteriously Yours,14164867469,"at Chelsea Hotel, 33 Gerrard St W, Toronto, ON M5G 1Z4, Canada",43.658365,-79.383072
679,1,Chop Steakhouse & Bar,14166747500,"801 Dixon Rd, Etobicoke, ON M9W 1J5, Canada",43.6865881,-79.5871641
680,1,Queen Mother Cafe,14165984719,"208 Queen St W, Toronto, ON M5V 1Z2, Canada",43.6504638,-79.3891639
681,1,The Flatiron,14163623444,"49 Wellington St E, Toronto, ON M5E 1C9, Canada",43.6483604,-79.3743035
682,1,Bikkuri,14166935775,"2197 Queen St E, Toronto, ON M4E 1E5, Canada",43.6706155,-79.2968844
683,2,26 Beach Restaurant,3108237526,"3100 Washington Blvd, Venice, CA 90292, USA",33.989618,-118.4499345
684,2,800 Degrees Neapolitan Pizzeria,3104431911,"10889 Lindbrook Dr, Westwood Village, CA 90024, USA",34.0598804,-118.4443646
685,2,94th Aero Squadron,8189947437,"16320 Raymer St, Van Nuys, CA 91406, USA",34.2179239,-118.4888899
686,2,A Votre Sante,3104511813,"13016 San Vicente Blvd, Los Angeles, CA 90049, USA",34.048434,-118.490369
687,2,Abbot's Pizza Company,3103967334,"1407 Abbot Kinney Blvd, Venice, CA 90291, USA",33.9907031,-118.4656865
688,2,Adagio Ristorante,8182250533,"22841 Ventura Blvd, Woodland Hills, CA 91364, USA",34.1658592,-118.6247579
689,2,Ago,3236556333,"8478 Melrose Ave, West Hollywood, CA 90069, USA",34.0821725,-118.3756588
690,2,Ahi Sushi,8189810277,"12915 Ventura Blvd # A, Studio City, CA 91604, USA",34.1453788,-118.4143517
691,2,Akbar Cuisine of India,3105740666,"3115 Washington Blvd, Marina Del Rey, CA 90292, USA",33.9895382,-118.4492456
692,2,Alejo's,3106706677,"8343 Lincoln Blvd, Westchester, CA 90045, USA",33.9616504,-118.421098
693,2,Aliki's Greek Taverna,3106459555,"5862 Arbor Vitae St, Los Angeles, CA 90045, USA",33.9525041,-118.385246
694,2,Amandine Patissiere,3109793211,"12225 Wilshire Blvd, Los Angeles, CA 90025, USA",34.043245,-118.468933
695,2,Anarbagh,8182243929,"22721 Ventura Blvd, Woodland Hills, CA 91364, USA",34.166824,-118.6215145
696,2,Angelini Osteria,3232970070,"7313 Beverly Blvd, Los Angeles, CA 90036, USA",34.0763166,-118.3491446
697,2,Trois Mec,3237829225,"435 N Fairfax Ave, Los Angeles, CA 90036, USA",34.0792295,-118.3617722
698,2,Antonio's Pizzeria & Italian Restaurant,8187881103,"13619 Ventura Blvd, Sherman Oaks, CA 91423, USA",34.1480987,-118.4302561
699,2,Attari Grill,3104464660,"1388 Westwood Blvd #101, Los Angeles, CA 90024, USA",34.0555937,-118.4414324
700,2,Ayara Thai Cuisine,3104108848,"6245 W 87th St, Los Angeles, CA 90045, USA",33.958731,-118.394539
701,2,Bäco Mercat,2136878808,"408 S Main St, Los Angeles, CA 90013, USA",34.0477996,-118.2472928
702,2,Baby Blues BBQ,3103967675,"444 Lincoln Blvd, Venice, CA 90291, USA",34.0003891,-118.4653553
703,2,Badmaash,2132217466,"108 W 2nd St #104, Los Angeles, CA 90012, USA",34.0511033,-118.2448571
704,2,Baja Cantina,3108212252,"311 Washington Blvd, Marina Del Rey, CA 90292, USA",33.980789,-118.464577
705,2,Bamboo Inn,8187880202,"14010 Ventura Blvd, Sherman Oaks, CA 91423, USA",34.148952,-118.4376883
706,2,Barbara's at the Brewery,3232219204,"620 Moulton Ave #110, Los Angeles, CA 90031, USA",34.0646068,-118.2180392
707,2,Barney's Beanery,3104437777,"1037 Broxton Ave, Los Angeles, CA 90024, USA",34.0617022,-118.446657
708,2,Barney's Gourmet Hamburger,3104476000,"11660 San Vicente Blvd, Los Angeles, CA 90049, USA",34.0536931,-118.4639889
709,2,Barrique,3103999010,"796 Main St, Venice, CA 90291, USA",33.9931638,-118.4746842
710,2,BCD Tofu House,2133803807,"869 S Western Ave #2, Los Angeles, CA 90005, USA",34.056088,-118.3094984
711,2,Bella Pita,3102091050,"960 Gayley Ave, Los Angeles, CA 90024, USA",34.0627929,-118.448087
712,2,Belwood Bakery,3104716855,"11625 Barrington Ct, Los Angeles, CA 90049, USA",34.0652507,-118.4694895
713,2,Benny's Tacos & Chicken Rotisserie,3106708226,"7101 W Manchester Ave, Los Angeles, CA 90045, USA",33.9599966,-118.4168807
714,2,Bestia,2135145724,"2121 E 7th Pl, Los Angeles, CA 90021, USA",34.0338216,-118.2293285
715,2,Beverly Soon Tofu House,2133801113,"2717 W Olympic Blvd, Los Angeles, CA 90006, USA",34.0530653,-118.2925432
716,2,Big Wangs,8189852449,"5300 Lankershim Blvd #130, Los Angeles, CA 91601, USA",34.167536,-118.3760252
717,2,Bistro Garden at Coldwater,8185010202,"12950 Ventura Blvd, Studio City, CA 91604, USA",34.1449955,-118.4152298
718,2,Bistro Ka,8183401300,"6600 Topanga Canyon Blvd #2010A, Canoga Park, CA 91303, USA",34.190969,-118.6024213
719,2,BJ's Restaurant & Brewhouse,8183401748,"6424 Canoga Ave, Woodland Hills, CA 91367, USA",34.1873076,-118.5968035
720,2,Blossom,2136231973,"426 S Main St, Los Angeles, CA 90013, USA",34.0473594,-118.247748
721,2,Blu Jam Cafe,8189061955,"15045 Ventura Blvd, Sherman Oaks, CA 91403, USA",34.1531465,-118.4612204
722,2,Blu Jam Cafe,3239519191,"7371 Melrose Ave, Los Angeles, CA 90046, USA",34.0837993,-118.3505473
723,2,Blue Cow Kitchen & Bar,2136212249,"350 S Grand Ave, Los Angeles, CA 90071, USA",34.0514138,-118.2516387
724,2,Blue Dog Beer Tavern,8189902583,"4524 Saugus Ave, Sherman Oaks, CA 91403, USA",34.1519182,-118.4659741
725,2,Bobby's Coffee Shop,8182251324,"22821 Ventura Blvd, Woodland Hills, CA 91364, USA",34.166046,-118.6241461
726,2,Boneyard Bistro,8189067427,"13539 Ventura Blvd, Sherman Oaks, CA 91423, USA",34.147709,-118.428398
727,2,Border Grill,2134865171,"Union Bank Plaza, 445 S Figueroa St #100, Los Angeles, CA 90071, USA",34.0526895,-118.2572766
728,2,Boulevard Burgers,8187036005,"21718 Ventura Blvd, Woodland Hills, CA 91364, USA",34.1681393,-118.6014193
729,2,Brü Haus,3104732337,"11831 Wilshire Blvd, Los Angeles, CA 90025, USA",34.0477571,-118.4633799
730,2,Brandywine,8182259114,"22757 Ventura Blvd, Woodland Hills, CA 91364, USA",34.1665399,-118.6226983
731,2,Bread Lounge,2133270782,"700 S Santa Fe Ave, Los Angeles, CA 90021, USA",34.0342842,-118.229816
732,2,Bricks and Scones,3234630811,"403 N Larchmont Blvd, Los Angeles, CA 90004, USA",34.0776928,-118.3240548
733,2,Bua Siam,8187658395,"4953, 12924 Sherman Way, North Hollywood, CA 91605, USA",34.2006772,-118.4149642
734,2,C&O Cucina,3103017278,"3016 Washington Blvd, Marina Del Rey, CA 90292, USA",33.9893983,-118.4503113
735,2,C&O Trattoria,3108239491,"31 Washington Blvd, Marina Del Rey, CA 90292, USA",33.979717,-118.466139
736,2,Brass Monkey,2133817047,"3440 Wilshire Blvd, Los Angeles, CA 90010, USA",34.0611473,-118.2988457
737,2,Cafe Buna,3108232430,"552 Washington Blvd, Marina Del Rey, CA 90292, USA",33.9832143,-118.4596121
738,2,Cafe Gratitude,4242318000,"512 Rose Ave, Venice, CA 90291, USA",33.9979821,-118.4737359
739,2,Cafe Gratitude,3235806383,"639 N Larchmont Blvd, Los Angeles, CA 90004, USA",34.082833,-118.3241265
740,2,California Pita & Grill,8189991118,"1835, 21753 Ventura Blvd, Woodland Hills, CA 91364, USA",34.1687391,-118.6022414
741,2,California Pizza Kitchen at Topanga,8188848858,"6606 CA-27 #72, Canoga Park, CA 91303, USA",34.1899525,-118.6032419
742,2,Canters,3236512030,"419 N Fairfax Ave, Los Angeles, CA 90036, USA",34.0787734,-118.3618048
743,2,Carlitos Gardel,3236550891,"7963 Melrose Ave, Los Angeles, CA 90046, USA",34.0839438,-118.3631913
744,2,Carnival,8187843469,"4356 Woodman Ave, Sherman Oaks, CA 91423, USA",34.149731,-118.4305532
745,2,Casa Vega,8187884868,"13301 Ventura Blvd, Sherman Oaks, CA 91423, USA",34.14685,-118.4227339
746,2,Casey's Irish Pub,2136292353,"613 S Grand Ave, Los Angeles, CA 90017, USA",34.0484808,-118.2557888
747,2,Casita Taco al Carbon,8185088118,"11300 W Magnolia Blvd, North Hollywood, CA 91601, USA",34.1645792,-118.3775423
748,2,Cavaretta's Italian Groceries,8183406626,"22045 Sherman Way, Canoga Park, CA 91304, USA",34.2012785,-118.6075908
749,2,Chiba Japanese,8187659119,"7515 Lankershim Blvd, North Hollywood, CA 91605, USA",34.2070276,-118.3881179
750,2,Chicago For Ribs,3106707427,"8311 Lincoln Blvd, Los Angeles, CA 90045, USA",33.962169,-118.421651
751,2,Chin Chin,3108262525,"11740 San Vicente Blvd, Los Angeles, CA 90049, USA",34.052916,-118.4668507
752,2,Chinese Friends,2136261837,"984 N Broadway, Los Angeles, CA 90012, USA",34.0664571,-118.2358912
753,2,Chipotle Mexican Grill,8187100466,"5430 Topanga Canyon Blvd, Woodland Hills, CA 91367, USA",34.1698212,-118.6052853
754,2,Chosun Galbee,3237343330,"3330 W Olympic Blvd, Los Angeles, CA 90019, USA",34.0524295,-118.310468
755,2,Church and State Bistro,2134051434,"1850 Industrial St, Los Angeles, CA 90021, USA",34.0355401,-118.2326121
756,2,Clementine Catering & Café,3105521080,"1751 Ensley Ave, Los Angeles, CA 90024, USA",34.0602694,-118.4208965
757,2,Clifton's Republic,2136271673,"648 S Broadway, Los Angeles, CA 90014, USA",34.0454209,-118.2530005
758,2,Cole's French Dip,2136224090,"118 E 6th St, Los Angeles, CA 90014, USA",34.0447897,-118.2494993
759,2,Colori Kitchen,2136225950,"429 W 8th St, Los Angeles, CA 90014, USA",34.045103,-118.2565436
760,2,Coral Tree Cafe,3109798733,"11645 San Vicente Blvd, Los Angeles, CA 90049, USA",34.0542204,-118.4637912
761,2,Corner Bakery,8187109245,"6100 Topanga Canyon Blvd Suite 1330, Woodland Hills, CA 91367, USA",34.1816604,-118.6036452
762,2,Paparazzi Ristorante,3106424820,"6101 W Century Blvd, Los Angeles, CA 90045, USA",33.946626,-118.390812
763,2,Crave Cafe,8189907888,"14504 Ventura Blvd, Sherman Oaks, CA 91403, USA",34.1507551,-118.4489886
764,2,Crossroads,3237829245,"8284 Melrose Ave, Los Angeles, CA 90046, USA",34.083527,-118.370157
765,2,Curry Up Cafe,8183474116,"21912 Ventura Blvd, Woodland Hills, CA 91364, USA",34.1682047,-118.604319
766,2,Dan Sung Sa,2134879100,"3317 W 6th St, Los Angeles, CA 90020, USA",34.0637546,-118.2946431
767,2,Dan's Super Subs,8182258880,"22446 Ventura Blvd, Woodland Hills, CA 91364, USA",34.1681081,-118.6160347
768,2,Delphi Greek,3104782900,"1383 Westwood Blvd, Los Angeles, CA 90024, USA",34.0554863,-118.4420801
769,2,Dinahs Family Restaurant,3106450456,"6521 S Sepulveda Blvd, Los Angeles, CA 90045, USA",33.9802997,-118.394892
770,2,Dino's Chicken & Burgers,2133803554,"2575 W Pico Blvd, Los Angeles, CA 90006, USA",34.0474468,-118.2939367
771,2,Divino,3104720886,"11714 Barrington Ct, Los Angeles, CA 90049, USA",34.0641592,-118.4695595
772,2,Dong Il Jang,2133835757,"3455 W 8th St, Los Angeles, CA 90005, USA",34.0579282,-118.3049694
773,2,BLVD 16,3104747765,"10740 Wilshire Blvd, Los Angeles, CA 90024, USA",34.0599979,-118.4373483
774,2,Drago Centro,2132288998,"525 S Flower St, Los Angeles, CA 90071, USA",34.0516755,-118.2569652
775,2,Eat,8187604787,"11108 W Magnolia Blvd, North Hollywood, CA 91601, USA",34.1647896,-118.3727955
776,2,Eat Drink Americano,2136200781,"923 E 3rd St Suite 101, Los Angeles, CA 90013, USA",34.0461026,-118.2342293
777,2,Eggslut,2136250292,"317 S Broadway, Los Angeles, CA 90013, USA",34.0505885,-118.2486089
778,2,El Coyote,3239392255,"7312 Beverly Blvd, Los Angeles, CA 90036, USA",34.0758933,-118.3492306
779,2,El Criollo,8187858625,"6622 Van Nuys Blvd, Van Nuys, CA 91405, USA",34.1913545,-118.4483682
780,2,El Tarasco,3103380399,"8620 S Sepulveda Blvd, Los Angeles, CA 90045, USA",33.9591147,-118.3958441
781,2,Emporium Thai,3104782838,"1275 Westwood Blvd, Los Angeles, CA 90024, USA",34.0572125,-118.4431397
782,2,Engine Co. No. 28,2136246996,"644 S Figueroa St, Los Angeles, CA 90017, USA",34.04972,-118.2593666
783,2,Enzo & Angela,3104773880,"11701 Wilshire Blvd, Los Angeles, CA 90025, USA",34.0491968,-118.4615418
784,2,Enzo's Pizzeria,3102083696,"2809, 10940 Weyburn Ave, Los Angeles, CA 90024, USA",34.062382,-118.446583
785,2,Espresso Profeta,3102083375,"1129 Glendon Ave, Los Angeles, CA 90024, USA",34.0603134,-118.4441764
786,2,Faith & Flower,2132390642,"705 W 9th St, Los Angeles, CA 90015, USA",34.0460359,-118.2615537
787,2,Farmer Boys,2132288999,"726 S Alameda St, Los Angeles, CA 90021, USA",34.0320738,-118.2383337
788,2,Farmshop,3105662400,"225 26th St #25, Santa Monica, CA 90402, USA",34.0475063,-118.4906377
789,2,Fatburger,8189892695,"6162 1, 8, Sepulveda Blvd, Van Nuys, CA 91411, USA",34.1824854,-118.465969
790,2,Fatburger,3102681112,"12005 Wilshire Blvd, Los Angeles, CA 90025, USA",34.0459964,-118.4654057
791,2,Fig & Olive Melrose,3103609100,"8490 Melrose Pl, West Hollywood, CA 90069, USA",34.0834456,-118.3761384
792,2,Figtree's Cafe,3103924937,"429 Ocean Front Walk, Venice, CA 90291, USA",33.99342,-118.4792944
793,2,Fisherman's Outlet Restaurant and Market,2136277231,"529 S Central Ave, Los Angeles, CA 90013, USA",34.0408415,-118.2400648
794,2,Flake,3103962333,"513 Rose Ave, Venice, CA 90291, USA",33.9983932,-118.4737859
795,2,Fleming’s Prime Steakhouse & Wine Bar,2137459911,"800 W Olympic Blvd, Los Angeles, CA 90015, USA",34.0449106,-118.2652163
796,2,Fleming’s Prime Steakhouse & Wine Bar,8183461005,"6373 Topanga Canyon Blvd, Woodland Hills, CA 91367, USA",34.1864121,-118.6063916
797,2,Four 'n 20 Restaurant & Pie,8189881152,"5530 Van Nuys Blvd, Sherman Oaks, CA 91401, USA",34.1711293,-118.4483962
798,2,Weiler's Delicatessen,8188846611,"21161 Victory Blvd, Canoga Park, CA 91303, USA",34.188817,-118.594033
799,2,Fresh Corn Grill,3104700414,"1266 Westwood Blvd, Los Angeles, CA 90024, USA",34.0575644,-118.4429061
800,2,Frida Mexican Cuisine,3102090666,"10853 Lindbrook Dr, Los Angeles, CA 90024, USA",34.0603218,-118.4426588
801,2,fundamental LA,3104447581,"1303 Westwood Blvd, Los Angeles, CA 90024, USA",34.0567988,-118.4428802
802,2,The Eclectic,8187602233,"5156 Lankershim Blvd, Los Angeles, CA 91601, USA",34.1645044,-118.3740665
803,2,Ginger Thai,8188877118,"22330 Sherman Way # C1, Canoga Park, CA 91303, USA",34.2004878,-118.6139676
804,2,Gjusta,3103140320,"320 Sunset Ave, Venice, CA 90291, USA",33.9952738,-118.4745361
805,2,Go's Mart,8187041459,"22330 Sherman Way C12, Canoga Park, CA 91303, USA",34.2005935,-118.6135503
806,2,Golden Dragon Restaurant,2136262039,"960 N Broadway, Los Angeles, CA 90012, USA",34.0655701,-118.236411
807,2,Greenwich Village Pizza,2137493920,"512 E Washington Blvd, Los Angeles, CA 90015, USA",34.0282878,-118.2601945
808,2,Grub,3234613663,"911 Seward St, Los Angeles, CA 90038, USA",34.087589,-118.333348
809,2,Guelaguetza Restaurante,2134270608,"3014 W Olympic Blvd, Los Angeles, CA 90006, USA",34.0524074,-118.3006681
810,2,Gushi,3102084038,"978 Gayley Ave, Los Angeles, CA 90024, USA",34.0622639,-118.4478882
811,2,Gyu-Kaku Japanese BBQ Dining,8188884030,"6600 Topanga Canyon Blvd Suite 1010B, Canoga Park, CA 91303, USA",34.1910377,-118.6024127
812,2,Gyu-Kaku,8185015400,"14457 Ventura Blvd, Sherman Oaks, CA 91423, USA",34.1516841,-118.4484022
813,2,Hacienda Del Rey,3106708588,"8347 Lincoln Blvd, Los Angeles, CA 90045, USA",33.9614296,-118.4209925
814,2,Hama Sushi Restaurant,3103968783,"213 Windward Ave, Venice, CA 90291, USA",33.9885432,-118.4707852
815,2,Hamasaku,3104797636,"11043 CA-2, Los Angeles, CA 90025, USA",34.0482992,-118.4433502
816,2,Happy Dogs,8189890193,"6235 Van Nuys Blvd, Van Nuys, CA 91401, USA",34.1834492,-118.4489698
817,2,Hayat's Kitchen,8187614656,"11009 Burbank Blvd Unit #117, North Hollywood, CA 91601, USA",34.1728754,-118.3709438
818,2,Hinano Cafe,3108223902,"15 Washington Blvd, Venice, CA 90292, USA",33.9794974,-118.466568
819,2,Hodori,2133833554,"1001 Vermont Ave #101, Los Angeles, CA 90006, USA",34.052428,-118.2920499
820,2,Homegirl Cafe,3235261254,"130 W. Bruno St, Los Angeles, CA 90012, USA",34.0623052,-118.2358743
821,2,Honey Pig,2133800256,"3400 W 8th St, Los Angeles, CA 90005, USA",34.0575451,-118.3032697
822,2,Hugo's,8187618985,"12851 Riverside Dr, Valley Village, CA 91607, USA",34.1578716,-118.4132183
823,2,Hugo's Tacos,8187627771,"4749 Coldwater Canyon Ave, Studio City, CA 91604, USA",34.1573216,-118.4139925
824,2,Humble Potato,3239892242,"8321 Lincoln Blvd, Los Angeles, CA 90045, USA",33.9621142,-118.4215461
825,2,Hy Mart,8185067264,"3545, 4795 Vineland Ave, North Hollywood, CA 91602, USA",34.1573217,-118.3713275
826,2,In-N-Out Burger,8007861000,"9149 S Sepulveda Blvd, Los Angeles, CA 90045, USA",33.9537068,-118.3967825
827,2,India's Oven,3102075522,"11645 Wilshire Blvd Suite 200, Los Angeles, CA 90025, USA",34.0501954,-118.4602717
828,2,Intelligentsia Coffee,3103991233,"1331 Abbot Kinney Blvd, Venice, CA 90291, USA",33.9910996,-118.4669272
829,2,Iroha,8189909559,"12953 Ventura Blvd, Studio City, CA 91604, USA",34.1458274,-118.4155787
830,2,Italy's Little Kitchen,3106451220,"8516 Lincoln Blvd, Los Angeles, CA 90045, USA",33.9601479,-118.4193281
831,2,Jack's Classic Hamburgers,8187614599,"11375 Riverside Dr, West Toluca Lake, CA 91602, USA",34.1574262,-118.3784742
832,2,Original Thai,8185060789,"11363 Riverside Dr, North Hollywood, CA 91602, USA",34.1571828,-118.3782874
833,2,James' Beach,3108235396,"60 N Venice Blvd, Venice, CA 90291, USA",33.9846764,-118.4703248
834,2,Derrick's Jamaican Cuisine,3106417572,"3850 Main St, Culver City, CA 90232, USA",34.0246744,-118.3941265
835,2,Jar,3236556566,"8225 Beverly Blvd, Los Angeles, CA 90048, USA",34.0763057,-118.3688048
